ID,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand
782,Hyundai Grand i10 CRDi Sportz Celebration Edition,Kochi,2018,35070,Diesel,Manual,First,24,1120,70,5,5.99,Hyundai
4867,Volkswagen Polo GTI,Chennai,2014,35059,Petrol,Automatic,First,17.21,1798,189,4,5.75,Volkswagen
2330,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Kochi,2016,35058,Petrol,Manual,First,15,1598,103.52,5,6.54,Skoda
3595,Audi A6 2.7 TDI,Kolkata,2010,35010,Diesel,Automatic,First,12.4,2698,179.5,5,11.5,Audi
1475,Maruti Swift VDI,Kolkata,2014,35010,Diesel,Manual,First,22.9,1248,74,5,3.5,Maruti
3587,Hyundai Santro Xing GLS,Kolkata,2010,35008,Petrol,Manual,First,17.92,1086,62.1,5,1.36,Hyundai
2857,Volvo S60 D4 KINETIC,Delhi,2014,35005.85089,Diesel,Automatic,Second,9,1984,181,5,16,Volvo
157,Audi A6 2.7 TDI,Kolkata,2010,35000,Diesel,Automatic,First,12.4,2698,179.5,5,11.5,Audi
2718,BMW 5 Series 525d Sedan,Mumbai,2013,35000,Diesel,Automatic,First,16.73,2993,218,5,21,BMW
3139,BMW 7 Series 730Ld,Chennai,2014,35000,Diesel,Automatic,First,16.46,2993,258,5,52,BMW
226,Datsun GO Plus A,Pune,2016,35000,Petrol,Manual,First,20.62,1198,67,7,3.1,Datsun
240,Honda Brio S MT,Kolkata,2014,35000,Petrol,Manual,First,19.4,1198,86.8,5,2.85,Honda
4343,Honda Brio VX AT,Mumbai,2014,35000,Petrol,Automatic,First,16.5,1198,86.8,5,4.25,Honda
2070,Honda City i-VTEC CVT VX,Jaipur,2017,35000,Petrol,Automatic,First,18,1497,117.3,5,7.7,Honda
4426,Honda CR-V 2.4 4WD AT,,2015,35000,Petrol,Automatic,First,10.1,2354,152,5,14.7,Honda
177,Honda Jazz 1.5 V i DTEC,Ahmedabad,2016,35000,Diesel,Manual,First,27.3,1498,98.6,5,5.5,Honda
1864,Hyundai Creta 1.4 E Plus Diesel,Mumbai,2017,35000,Diesel,Manual,First,21.38,1396,88.7,5,9.9,Hyundai
2667,Hyundai Elantra CRDi SX,Ahmedabad,2018,35000,Diesel,Manual,First,22.7,1582,126.2,5,15,Hyundai
4606,Hyundai Grand i10 CRDi Magna,Hyderabad,2016,35000,Diesel,Manual,First,24,1120,70,5,4.88,Hyundai
1024,Hyundai i10 Sportz,Mumbai,2011,35000,Petrol,Manual,First,20.36,1197,78.9,5,2.75,Hyundai
940,Hyundai i20 1.2 Era,Kolkata,2015,35000,Petrol,Manual,First,17,1197,80,5,3.4,Hyundai
4873,Hyundai i20 1.2 Magna,Kolkata,2015,35000,Petrol,Manual,First,18.5,1197,80,5,4.6,Hyundai
2898,Hyundai i20 Sportz 1.2,Kolkata,2015,35000,Petrol,Manual,First,18.6,1197,81.83,5,4.43,Hyundai
3672,Jaguar XF 3.0 Litre S Premium Luxury,Hyderabad,2012,35000,Diesel,Automatic,First,14.74,2993,270.9,5,29,Jaguar
4875,Land Rover Discovery HSE Luxury 3.0 TD6,Mumbai,2017,35000,Diesel,Automatic,First,18,2993,255,7,41.6,Land
2458,Mahindra Bolero ZLX,Chennai,2012,35000,Diesel,Manual,First,13.6,2523,62.1,7,7,Mahindra
4705,Mahindra Quanto C6,Mumbai,2011,35000,Diesel,Manual,First,17.21,1493,100,7,3.49,Mahindra
3088,Mahindra Scorpio S4 Plus,Bangalore,2015,35000,Diesel,Manual,Second,15.4,2179,120,7,8.5,Mahindra
407,Maruti Alto 800 2016-2019 LXI,Delhi,2016,35000,Petrol,Manual,First,24.7,796,47.3,5,2.65,Maruti
922,Maruti Alto K10 VXI,Jaipur,2016,35000,Petrol,Manual,First,24.07,998,67.1,5,3,Maruti
173,Maruti Alto LXi BSIII,Hyderabad,2009,35000,Petrol,Manual,First,19.7,796,46.3,5,1.7,Maruti
2337,Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,2011,35000,Petrol,Manual,Third,19.7,796,34.2,5,1.85,Maruti
414,Maruti Swift Dzire VDi,Kolkata,2015,35000,Diesel,Manual,First,19.3,1248,73.9,5,4.75,Maruti
2024,Maruti Swift VDI,Chennai,2014,35000,Diesel,Manual,First,22.9,1248,74,5,5.25,Maruti
2817,Maruti Swift VDI,Chennai,2016,35000,Diesel,Manual,First,22.9,1248,74,5,6.25,Maruti
4523,Maruti Vitara Brezza VDi,Kolkata,2017,35000,Diesel,Manual,First,24.3,1248,88.5,5,6.5,Maruti
420,Maruti Wagon R AMT VXI,Hyderabad,2016,35000,Petrol,Automatic,First,20.51,998,67,5,5.5,Maruti
1932,Mercedes-Benz GLA Class 200 CDI SPORT,Kolkata,2015,35000,Diesel,Automatic,First,17.9,2143,136,5,20.99,Mercedes-Benz
1582,Mercedes-Benz SL-Class SL 500,Kolkata,2010,35000,Petrol,Automatic,First,8.1,5461,387.3,2,29.5,Mercedes-Benz
3423,Skoda Rapid 2013-2016 1.6 MPI Ambition,Mumbai,2014,35000,Petrol,Manual,First,15,1598,103.52,5,4.5,Skoda
4844,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2009,35000,Petrol,Automatic,Second,13.7,1798,157.75,5,4.45,Skoda
3594,Skoda Superb L&K 2.0 TDI AT,Mumbai,2017,35000,Diesel,Automatic,First,18.19,1968,174.5,5,25.75,Skoda
133,Tata Nano Lx BSIV,,2011,35000,Petrol,Manual,First,25.4,624,37.48,4,1.6,Tata
2726,Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,Mumbai,2014,35000,Diesel,Manual,First,12.99,2494,100.6,7,12.75,Toyota
3297,Volkswagen Polo Diesel Highline 1.2L,Kolkata,2014,35000,Diesel,Manual,First,22.07,1199,73.9,5,3.8,Volkswagen
4590,Volkswagen Vento Diesel Highline,Kolkata,2011,35000,Diesel,Manual,First,20.54,1598,103.6,5,3.15,Volkswagen
3979,Land Rover Range Rover 2.2L Prestige,Coimbatore,2017,34990,Diesel,Automatic,First,12.7,2179,187.7,5,53.83,Land
75,Volkswagen Vento Sport 1.2 TSI AT,Mumbai,2014,34987,Petrol,Automatic,First,18.19,1197,103.5,5,5.95,Volkswagen
4063,Hyundai i10 Era,Kochi,2016,34952,Petrol,Manual,First,19.81,1086,68.05,5,4.01,Hyundai
2226,Hyundai i10 Magna,Delhi,2015,34951,Petrol,Manual,Second,20.36,1197,78.9,5,3.15,Hyundai
1055,Maruti Dzire VXI,Hyderabad,2013,34900,Petrol,Manual,First,22,1197,81.8,5,5.49,Maruti
2447,Honda City 1.5 V AT Sunroof,Kochi,2016,34840.70497,Petrol,Automatic,First,16.8,1497,116.3,5,8.73,Honda
4513,Hyundai i10 Era 1.1,Kochi,2013,34697,Petrol,Manual,First,19.81,1086,68.05,5,3.7,Hyundai
3219,Honda City i VTEC CVT VX,Kochi,2018,34696,Petrol,Automatic,First,18,1497,117.3,5,12.08,Honda
3287,Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,34686,Diesel,Automatic,First,19.6,1461,108.45,5,11.86,Renault
4985,Maruti Eeco 7 Seater Standard,Mumbai,2014,34670,Petrol,Manual,First,15.1,1196,73,7,2.9,Maruti
3043,Maruti Eeco 7 Seater Standard,Mumbai,2014,34669,Petrol,Manual,First,15.1,1196,73,7,2.9,Maruti
4712,Honda City i VTEC SV,Mumbai,2016,34634,Petrol,Manual,First,17.8,1497,117.3,5,6.9,Honda
3683,Maruti Baleno Delta CVT,Coimbatore,2018,34630,Petrol,Automatic,First,21.4,1197,83.1,5,7.29,Maruti
126,Maruti Ignis 1.2 Alpha,Mumbai,2017,34625.15316,Petrol,Manual,First,20.89,1197,81.8,5,6.36,Maruti
4731,Hyundai Verna 1.6 VTVT,Chennai,2013,34620,Petrol,Manual,Second,17.01,1591,121.3,5,5.35,Hyundai
322,Maruti Swift VDI,Kochi,2014,34613,Diesel,Manual,First,28.4,1248,74,5,6.24,Maruti
4561,Chevrolet Cruze LTZ,Jaipur,2017,34443.3902,Diesel,Manual,First,17.9,1998,163.7,5,7.75,Chevrolet
1237,Isuzu MUX 4WD,Jaipur,2017,34429,Diesel,Automatic,First,13.8,2999,174.57,7,20,Isuzu
1077,Hyundai EON Era Plus,Kochi,2018,34315.25896,Petrol,Manual,First,21.1,814,55.2,5,3.69,Hyundai
432,Maruti Alto 800 LXI,Kochi,2016,34267,Petrol,Manual,First,22.74,796,47.3,5,3.74,Maruti
46,Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Kolkata,2014,34233,Diesel,Automatic,First,14.21,2143,203,5,22.5,Mercedes-Benz
20,Jeep Compass 2.0 Limited Option 4X4,Jaipur,2017,34207.00389,Diesel,Manual,First,16.3,1956,170,5,20,Jeep
129,Maruti Swift VVT VXI,Kochi,2016,34204,Petrol,Manual,First,22,1197,81.8,5,5.43,Maruti
3128,Maruti Wagon R VXI,Jaipur,2017,34057.80163,Petrol,Manual,First,22.5,998,67.04,5,4.5,Maruti
601,Honda BR-V i-VTEC S MT,Bangalore,2017,34004,Petrol,Manual,First,15.4,1497,117.3,7,8.02,Honda
1072,Audi A4 2.0 TDI,Kolkata,2009,34000,Diesel,Automatic,First,16.55,1968,147.51,5,9.95,Audi
2761,Land Rover Freelander 2 SE,Mumbai,2012,34000,Diesel,Automatic,First,12.39,2179,147.51,5,19.25,Land
2909,Mahindra XUV500 AT W8 FWD,Bangalore,2015,34000,Diesel,Automatic,First,16,2179,140,7,13,Mahindra
3690,Maruti Swift Dzire VDi,Kolkata,2009,34000,Diesel,Manual,First,19.3,1248,73.9,5,2.19,Maruti
2992,Maruti Swift ZXI,Kolkata,2016,34000,Petrol,Manual,First,20.4,1197,81.8,5,4.95,Maruti
1366,Maruti Wagon R AMT VXI,Jaipur,2017,34000,Petrol,Automatic,First,20.51,998,67,5,4.35,Maruti
1971,Maruti Wagon R LXI BS IV,Kolkata,2011,34000,Petrol,Manual,First,18.9,998,67.1,5,2.25,Maruti
3474,Mercedes-Benz E-Class 200 Kompressor Elegance,Bangalore,2011,34000,Petrol,Automatic,Second,10.5,1796,157.7,5,19,Mercedes-Benz
169,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Chennai,2017,34000,Diesel,Automatic,First,13,2143,204,5,36,Mercedes-Benz
3782,Mercedes-Benz New C-Class C 220 CDI Celebration Edition,Kolkata,2016,34000,Diesel,Automatic,First,11.78,2143,167.62,5,25.5,Mercedes-Benz
3989,Mini Cooper 5 DOOR D,Ahmedabad,2014,34000,Diesel,Automatic,First,20.7,1496,113.98,5,22,Mini
928,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2015,34000,Petrol,Automatic,First,13.7,1798,157.75,5,13.65,Skoda
1839,Volkswagen Vento 1.5 TDI Comfortline,Kolkata,2012,34000,Diesel,Manual,First,20.64,1498,108.5,5,3.4,Volkswagen
4838,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2016,34000,Diesel,Manual,First,20.64,1498,108.5,5,8.45,Volkswagen
1278,Volkswagen Vento Diesel Comfortline,Kolkata,2012,34000,Diesel,Manual,First,20.54,1598,103.6,5,3.4,Volkswagen
4693,Renault KWID 1.0 RXT Optional AMT,Coimbatore,2017,33973.3333,Petrol,Automatic,First,22.5,999,67,5,4.28,Renault
838,Hyundai Grand i10 AT Asta,Coimbatore,2015,33931,Petrol,Automatic,First,18.9,1197,82,5,5.91,Hyundai
1774,Ford EcoSport 1.5 Ti VCT AT Titanium,Hyderabad,2016,33929.40178,Petrol,Automatic,First,15.63,1499,110.4,5,8.3,Ford
2425,Honda City i VTEC V,Kochi,2016,33915,Petrol,Manual,First,17.8,1497,117.3,5,8.09,Honda
1536,Toyota Innova 2.5 G4 Diesel 8-seater,Kochi,2017,33901,Diesel,Manual,First,12.8,2494,102,8,14.29,Toyota
1376,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Bangalore,2016,33900,Diesel,Automatic,First,15,2143,204,5,37,Mercedes-Benz
1981,Skoda Rapid 1.6 MPI Ambition Plus,Kochi,2014,33855,Petrol,Manual,First,15,1598,103.52,5,5.09,Skoda
2953,Honda Amaze EX i-Dtech,Bangalore,2013,33800,Diesel,Manual,Second,25.8,1498,98.6,5,4.7,Honda
3040,Honda Brio S Option MT,Kochi,2013,33793,Petrol,Manual,First,18.4,1198,86.8,5,3.74,Honda
288,Honda Brio 1.2 VX MT,Delhi,2013,33746,Petrol,Manual,First,18.5,1198,86.8,5,3.2,Honda
2326,Honda Brio S Option AT,Coimbatore,2013,33709,Petrol,Automatic,First,16.5,1198,86.8,5,4.9,Honda
2649,Toyota Corolla Altis GL MT,Coimbatore,2016,33690,Petrol,Manual,First,14.28,1798,138.03,5,14.6,Toyota
448,Toyota Innova Crysta 2.4 VX MT,Coimbatore,2019,33598,Diesel,Manual,First,13.68,2393,147.8,7,22.2,Toyota
998,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2018,33558,Diesel,Manual,First,20.14,1498,88,5,8.12,Volkswagen
4418,Mercedes-Benz GLE 350d,Coimbatore,2017,33552,Diesel,Automatic,First,11.57,2987,254.79,5,64.87,Mercedes-Benz
1508,Volkswagen Vento 1.5 TDI Highline AT,,2017,33550,Diesel,Automatic,First,21.5,1498,108.5,5,9.6,Volkswagen
4325,Maruti Celerio ZDi,Kolkata,2015,33517,Diesel,Manual,First,27.62,793,47,5,3.1,Maruti
3107,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2014,33496,Petrol,Manual,First,18.9,1197,81.86,5,5.5,Hyundai
4530,Maruti Celerio VXI AT,Hyderabad,2014,33450,Petrol,Automatic,First,23.1,998,67.04,5,4.4,Maruti
4263,Hyundai Verna 1.4 VTVT,Kolkata,2015,33425,Petrol,Manual,First,17.43,1396,105.5,5,4.5,Hyundai
452,Toyota Etios VX,Coimbatore,2016,33415,Petrol,Manual,First,16.78,1496,88.73,5,6.58,Toyota
1552,Maruti Ritz LXi,Mumbai,2016,33354.14271,Petrol,Manual,First,18.5,1197,85.8,5,3.65,Maruti
1741,Hyundai Grand i10 Sportz,Coimbatore,2017,33284,Petrol,Manual,First,18.9,1197,82,5,5.84,Hyundai
2686,Maruti Swift VXI Optional,Kochi,2017,33199.65319,Petrol,Manual,First,20.4,1197,81.8,5,5.44,Maruti
1002,Maruti Swift Dzire VXI,Coimbatore,2015,33195,Petrol,Manual,First,19.1,1197,85.8,5,6.26,Maruti
3572,Maruti Baleno Zeta,Coimbatore,2019,33150,Petrol,Manual,First,21.4,1197,83.1,5,7.39,Maruti
3591,Hyundai i20 Magna 1.4 CRDi,Hyderabad,2016,33016,Diesel,Manual,First,22.54,1396,88.73,5,6.85,Hyundai
4885,Chevrolet Aveo U-VA 1.2 LS,Hyderabad,2007,33000,Petrol,Manual,First,15.26,1150,74.9,5,1.75,Chevrolet
1554,Ford Figo Diesel Titanium,Mumbai,2014,33000,Diesel,Manual,Second,20,1399,68.05,5,3.25,Ford
3097,Honda Amaze SX i-VTEC,Hyderabad,2016,33000,Petrol,Manual,First,17.8,1198,86.7,5,6.5,Honda
3240,Honda Brio S MT,Delhi,2013,33000,Petrol,Manual,First,19.4,1198,86.8,5,3.24,Honda
1127,Hyundai Creta 1.6 CRDi AT SX Plus,Hyderabad,2016,33000,Diesel,Automatic,First,17.01,1582,126.2,5,14.5,Hyundai
375,Hyundai Verna 1.6 CRDi AT S,Chennai,2016,33000,Diesel,Automatic,First,19.08,1582,126.2,5,8.7,Hyundai
4364,Mahindra XUV500 W4,Mumbai,2016,33000,Diesel,Manual,First,16,2179,140,7,9.65,Mahindra
241,Maruti Baleno Delta 1.3,Delhi,2017,33000,Diesel,Manual,First,27.39,1248,74,5,6.96,Maruti
437,Maruti Ertiga ZDI,Mumbai,2016,33000,Diesel,Manual,First,25.47,1248,88.5,7,8.5,Maruti
696,Maruti Swift Dzire VXI,Kolkata,2014,33000,Petrol,Manual,First,19.1,1197,85.8,5,3.99,Maruti
361,Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000,Diesel,Manual,First,24.3,1248,88.5,5,9.25,Maruti
4246,Mercedes-Benz M-Class ML 350 4Matic,Bangalore,2014,33000,Diesel,Automatic,Second,9.5,2987,165,5,43,Mercedes-Benz
4097,Mercedes-Benz New C-Class C 200 CGI,Bangalore,2012,33000,Petrol,Automatic,First,14.74,1991,186,5,16,Mercedes-Benz
4713,Volkswagen Vento Petrol Highline AT,Kolkata,2010,33000,Petrol,Automatic,First,14.4,1598,103.6,5,2.85,Volkswagen
3654,Maruti Swift 1.3 VXi,Kolkata,2014,32986,Petrol,Manual,First,16.1,1248,74,5,4.24,Maruti
41,BMW 3 Series 320d,Kochi,2014,32982,Diesel,Automatic,First,22.69,1995,190,5,18.55,BMW
3325,Volkswagen Polo 1.2 MPI Highline,Delhi,2016,32966.42034,Petrol,Manual,First,16.2,1199,74,5,5.3,Volkswagen
1250,Maruti A-Star AT VXI,Mumbai,2009,32910,Petrol,Automatic,First,16.98,998,66.1,5,2.5,Maruti
4828,Hyundai Creta 1.6 SX Plus Petrol Automatic,Kochi,2018,32854,Petrol,Automatic,First,13,1591,121.3,5,12.6,Hyundai
4734,Datsun GO Plus T Petrol,Pune,2017,32851,Petrol,Manual,First,19.83,1198,67,7,3.95,Datsun
2706,Hyundai i10 Sportz AT,Coimbatore,2011,32824,Petrol,Automatic,First,16.95,1197,78.9,5,3.83,Hyundai
4000,Honda Brio S MT,Kolkata,2013,32807,Petrol,Manual,First,19.4,1198,86.8,5,2.75,Honda
4798,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32807,Petrol,Automatic,First,13,1591,121.3,5,14.76,Hyundai
797,Maruti Ritz LDi,Delhi,2014,32805,Diesel,Manual,First,23.2,1248,73.94,5,3.6,Maruti
2981,Mahindra XUV500 W8 2WD,Mumbai,2012,32792,Diesel,Manual,First,15.1,2179,140,7,7.9,Mahindra
4176,Hyundai Accent GLE,Mumbai,2010,32773,Petrol,Manual,First,13.2,1495,94,5,2.05,Hyundai
4372,Hyundai i20 1.4 CRDi Sportz,Mumbai,2014,32720,Diesel,Manual,First,23,1396,90,5,4.5,Hyundai
2418,Chevrolet Beat LS,Kochi,2012,32717,Petrol,Manual,First,18.6,1199,79.4,5,2.55,Chevrolet
4576,Honda Brio S MT,Delhi,2016,32700,Petrol,Manual,First,19.4,1198,86.8,5,3.68,Honda
2487,Volvo V40 Cross Country D3,Bangalore,2014,32700,Diesel,Automatic,First,23.3,1984,150,5,20,Volvo
1152,Tata Nano XTA,Coimbatore,2017,32684,Petrol,Automatic,First,21.9,624,37.48,4,3.23,Tata
3050,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,Diesel,Manual,First,24,1186,73.97,5,6.28,Hyundai
4913,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Coimbatore,2017,32642,Diesel,Automatic,First,14.84,2143,170,5,34.78,Mercedes-Benz
4452,Honda Amaze SX i-VTEC,Mumbai,2016,32639.37574,Petrol,Manual,First,17.8,1198,86.7,5,5,Honda
4866,Renault KWID RXT,Kochi,2018,32587,Petrol,Manual,First,25.17,799,53.3,5,3.71,Renault
4577,BMW 5 Series 520d Luxury Line,Kochi,2018,32586,Diesel,Automatic,First,22.48,1995,190,5,37.3,BMW
2428,Honda Amaze S Petrol,Kolkata,2013,32576,Petrol,Manual,First,19.5,1199,88.76,5,3.15,Honda
2240,Honda City i-VTEC V,Kolkata,2011,32572,Petrol,Manual,First,17.4,1497,117.3,5,3.87,Honda
228,Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,32545,Diesel,Automatic,First,12.07,2967,241.4,7,48.76,Audi
3923,Hyundai Verna VTVT 1.6 SX,Kochi,2012,32542,Petrol,Manual,First,17,1591,121.3,5,5.77,Hyundai
182,Maruti Vitara Brezza LDi,Kochi,2017,32539,Diesel,Manual,First,24.3,1248,88.5,5,8.39,Maruti
4941,Renault Koleos 2.0 Diesel,Jaipur,2011,32531,Diesel,Automatic,Second,13.73,1995,148,5,8,Renault
103,Ford Figo Diesel Titanium,Bangalore,2013,32510,Diesel,Manual,Second,20,1399,68,5,3.75,Ford
3338,Audi Q5 3.0 TDI Quattro,Coimbatore,2018,32496,Diesel,Automatic,First,13.22,2967,241.4,5,45.62,Audi
2181,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32434,Petrol,Automatic,First,13,1591,121.3,5,14.35,Hyundai
4267,Maruti Wagon R LXI BS IV,Pune,2013,32425,Petrol,Manual,First,20.51,998,67.04,5,3,Maruti
1672,Mercedes-Benz CLA 200 CDI Sport,Kochi,2016,32345,Diesel,Automatic,First,17.9,2143,136,5,24.51,Mercedes-Benz
3085,Mercedes-Benz New C-Class 220 CDI AT,Coimbatore,2017,32324,Diesel,Automatic,First,14.84,2143,170,5,30.5,Mercedes-Benz
4183,Mini Cooper 3 DOOR D,Kochi,2016,32298,Diesel,Automatic,First,20.7,1496,113.98,4,23.8,Mini
3354,Volkswagen Vento Petrol Highline AT,Kochi,2014,32283,Petrol,Automatic,Second,14.4,1598,103.6,5,5.41,Volkswagen
2740,Hyundai Xcent 1.1 CRDi S,Kochi,2017,32257,Diesel,Manual,First,24.4,1120,71,5,6.83,Hyundai
4210,Honda BR-V i-DTEC VX MT,Kochi,2017,32249,Diesel,Manual,First,21.9,1498,98.6,7,10.79,Honda
4559,Honda WRV i-VTEC VX,Ahmedabad,2017,32248,Petrol,Manual,First,17.5,1199,88.7,5,8.25,Honda
4596,Maruti Alto 800 LXI,Kochi,2016,32227,Petrol,Manual,First,22.74,796,47.3,5,3.26,Maruti
4843,Audi A4 2.0 TDI 177 Premium Plus,Coimbatore,2015,32205,Diesel,Automatic,First,17.11,1968,174.33,5,25.31,Audi
3172,Hyundai i20 1.2 Sportz Option,Chennai,2011,32200,Petrol,Manual,Second,17,1197,80,5,3.25,Hyundai
185,Ford EcoSport 1.5 Diesel Titanium,Coimbatore,2018,32189,Diesel,Manual,First,23,1498,98.96,5,9.25,Ford
2347,Volkswagen Polo 1.2 MPI Comfortline,Coimbatore,2016,32125,Petrol,Manual,First,16.2,1199,74,5,6.17,Volkswagen
3986,Nissan Micra Diesel XV Premium,Kolkata,2012,32048,Diesel,Manual,First,23.08,1461,63.1,5,2.4,Nissan
3934,Honda Amaze S i-Vtech,Mumbai,2017,32006,Petrol,Manual,First,18,1198,86.7,5,4.25,Honda
2996,Honda Amaze S i-Vtech,Mumbai,2017,32005,Petrol,Manual,First,18,1198,86.7,5,4.25,Honda
3957,BMW 5 Series 2013-2017 520d Luxury Line,Pune,2014,32000,Diesel,Automatic,First,18.12,1995,190,5,30.5,BMW
832,Fiat Avventura MULTIJET Emotion,Mumbai,2015,32000,Diesel,Manual,First,20.5,1248,91.72,5,5.65,Fiat
627,Fiat Linea Emotion (Diesel),Kolkata,2015,32000,Diesel,Manual,First,20.4,1248,91.7,5,4.65,Fiat
4064,Ford Figo Petrol ZXI,Mumbai,2011,32000,Petrol,Manual,Second,15.6,1196,70,5,2.15,Ford
4119,Honda Brio VX AT,Pune,2016,32000,Petrol,Automatic,First,16.5,1198,86.8,5,5.25,Honda
2949,Honda City 1.5 V MT,Kolkata,2015,32000,Petrol,Manual,First,17,1497,118,5,5.5,Honda
3428,Honda City i VTEC VX,Kolkata,2015,32000,Petrol,Manual,First,17.8,1497,117.3,5,5.5,Honda
301,Honda City V AT,Mumbai,2015,32000,Petrol,Automatic,First,15.6,1497,116.3,5,8.5,Honda
2471,Hyundai Creta 1.4 CRDi S Plus,Jaipur,2015,32000,Diesel,Manual,First,21.38,1396,88.7,5,10.25,Hyundai
4036,Hyundai Creta 1.6 CRDi AT SX Plus,Bangalore,2016,32000,Diesel,Automatic,First,17.01,1582,126.2,5,15.5,Hyundai
2006,Hyundai Grand i10 AT Asta,Pune,2015,32000,Petrol,Automatic,First,18.9,1197,82,5,4.8,Hyundai
3255,Hyundai i10 Asta,Kolkata,2015,32000,Petrol,Manual,First,20.36,1197,78.9,5,2.07,Hyundai
146,Hyundai i20 Sportz 1.2,Kolkata,2015,32000,Petrol,Manual,First,18.6,1197,81.83,5,4.8,Hyundai
1965,Hyundai Verna 1.6 CRDI,Kolkata,2014,32000,Diesel,Manual,First,22.32,1582,126.3,5,4.3,Hyundai
297,Hyundai Xcent 1.2 Kappa SX,Kolkata,2016,32000,Petrol,Manual,First,19.1,1197,82,5,3.6,Hyundai
1293,Mahindra Scorpio S6 Plus 7 Seater,Kolkata,2016,32000,Diesel,Manual,First,15.4,2179,120,7,9.75,Mahindra
4667,Maruti 800 DX BSII,Jaipur,2009,32000,Petrol,Manual,First,16.1,796,37,4,0.9,Maruti
4651,Maruti Alto 800 VXI,Pune,2014,32000,Petrol,Manual,Second,22.74,796,47.3,5,2.1,Maruti
128,Maruti Ciaz 1.4 AT Alpha,Delhi,2017,32000,Petrol,Automatic,First,19.12,1373,91.1,5,9.2,Maruti
3211,Maruti Swift Dzire VDI,Kolkata,2014,32000,Diesel,Manual,First,23.4,1248,74,5,4.35,Maruti
4383,Skoda Rapid 1.6 MPI AT Ambition,Mumbai,2017,32000,Petrol,Automatic,First,14.84,1598,103.52,5,8.11,Skoda
2586,Toyota Corolla Altis 1.8 GL,Chennai,2009,32000,Petrol,Manual,Second,14.28,1798,138.03,5,4.95,Toyota
2701,Skoda Laura 1.8 TSI Ambiente,Pune,2011,31900,Petrol,Manual,First,13.4,1798,157.8,5,3.75,Skoda
1918,Renault Pulse Petrol RxZ,Coimbatore,2014,31897,Petrol,Manual,First,18.06,1198,74.93,5,4.69,Renault
1639,Maruti Eeco 5 STR With AC Plus HTR CNG,Kochi,2017,31841,CNG,Manual,First,15.1,1196,73,5,4.7,Maruti
556,Hyundai EON Sportz,Hyderabad,2017,31829,Petrol,Manual,First,21.1,814,55.2,5,3.65,Hyundai
4203,Ford Ecosport 1.5 DV5 MT Titanium,Kochi,2016,31826,Diesel,Manual,First,22.7,1498,89.84,5,8.24,Ford
967,BMW 1 Series 118d Base,Coimbatore,2015,31821,Diesel,Automatic,Second,20.58,1995,143,5,17.22,BMW
2769,Maruti Swift VXI Optional,Kochi,2017,31696,Petrol,Manual,First,20.4,1197,81.8,5,5.75,Maruti
70,BMW X1 sDrive 20d xLine,Coimbatore,2017,31645,Diesel,Automatic,First,20.68,1995,190,5,29.4,BMW
2380,Hyundai Grand i10 Asta Option,Coimbatore,2017,31576,Petrol,Manual,First,18.9,1197,82,5,7.85,Hyundai
3343,Honda Brio S Option AT,Chennai,2012,31500,Petrol,Automatic,First,16.5,1198,86.8,5,4.15,Honda
4424,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,Kochi,2018,31427,Diesel,Automatic,First,15.68,1999,177,5,59.72,Land
3008,Volkswagen Ameo 1.5 TDI Highline,Kochi,2018,31426,Diesel,Manual,First,21.66,1498,108.62,5,7.9,Volkswagen
4347,Honda City 1.5 S MT,Kolkata,2009,31423,Petrol,Manual,First,17,1497,118,5,1.99,Honda
277,Hyundai EON D Lite Plus,Coimbatore,2015,31412,Petrol,Manual,First,21.1,814,55.2,5,3.42,Hyundai
2820,Maruti Celerio ZXI,,2018,31396,Petrol,Manual,First,23.1,998,67.04,5,5.53,Maruti
2339,Honda Jazz V,,2016,31378,Petrol,Manual,First,18.2,1199,88.7,5,5.9,Honda
2208,Maruti Alto LXi,Mumbai,2010,31329.76154,Petrol,Manual,First,19.7,796,46.3,5,1.5,Maruti
2717,Mercedes-Benz E-Class 2009-2013 E 200 CGI Avantgarde,Kochi,2016,31277.21265,Petrol,Manual,First,12.3,1796,185,5,30.42,Mercedes-Benz
